"","Incident_Number","lon","lat"
"64990",2018218061,-92.3323523,38.9415174
"64991",2018218169,-92.3334072,38.9432581
"64992",2018217961,-92.3317008,38.956873
"64993",2018217719,-92.3999431,38.9223946
"64994",2018217410,-92.3295731,38.9444034
"64995",2018217935,-92.3171135,38.9201839
"64996",2018218143,-92.3347589,38.9471701
"64997",2018217783,-92.3999764,38.9240162
"64998",2018217341,-92.3285929,38.951553
"64999",2018217798,-92.4000065,38.9186384
"65000",2018218052,-92.32169,38.9536641
"65001",2018217917,-92.3171261,38.9211372
"65002",2018217729,-92.4000163,38.922979
"65003",2018217760,-92.4000163,38.922979
"65004",2018217701,-92.3999431,38.9223946
"65005",2018218041,-92.3330763,38.9427488
"65006",2018217776,-92.3999764,38.9240162
"65007",2018218063,-92.3264642,38.9515131
"65008",2018217405,-92.2916258,38.9656862
"65009",2018217938,-92.3338138,38.9664363
"65010",2018217565,-92.3773043,38.9333864
"65011",2018217560,-92.2590415,38.9564076
"65012",2018217461,-92.3338855,38.9639288
"65013",2018217743,-92.4005468,38.9224242
"65014",2018217594,-92.2548121,38.9575335
"65015",2018217398,-92.3593303,38.9365607
"65016",2018217773,-92.4004204,38.9313981
"65017",2018217331,-92.3314112,38.9633417
"65018",2018217706,-92.4000163,38.922979
"65019",2018218065,-92.3024835,38.9731372
"65020",2018217800,-92.3999764,38.9240162
"65021",2018218157,-92.3247031,38.9640831
"65022",2018217377,-92.3672649,38.9535286
"65023",2018218154,-92.3444397,38.9595898
"65024",2018217926,-92.3171135,38.9201839
"65025",2018217678,-92.3999431,38.9223946
"65026",2018217806,-92.3991352,38.9537762
"65027",2018217666,-92.3999764,38.9240162
"65028",2018217686,-92.4000163,38.922979
"65029",2018217673,-92.3999431,38.9223946
"65030",2018217394,-92.3217324,38.9524966
"65031",2018217766,-92.4000163,38.922979
"65032",2018217349,-92.3528944,38.9521519
"65033",2018218192,-92.3347589,38.9467626
"65034",2018218233,-92.3318309,38.9516197
"65035",2018218698,-92.2966714,38.911601
"65036",2018218497,-92.3000201,38.9131344
"65037",2018218200,-92.3308138,38.9505372
"65038",2018218230,-92.3011801,38.9696123
"65039",2018218485,-92.2867917,38.9435138
"65040",2018218457,-92.3387428,38.9604233
"65041",2018218404,-92.3133716,38.9133717
"65042",2018218728,-92.3219311,38.956757
"65043",2018218678,-92.3341243,38.9526781
"65044",2018218441,-92.3211921,38.9639899
"65045",2018218721,-92.3279401,38.9646239
"65046",2018218515,-92.3667354,38.9396442
"65047",2018218409,-92.326801,38.9350735
"65048",2018218875,-92.3114932,38.9320981
"65049",2018218455,-92.3038513,38.971191
"65050",2018218476,-92.3230096,38.9912806
"65051",2018218879,-92.3121376,38.9523332
"65052",2018219758,-92.3093044,38.964994
"65053",2018219767,-92.3529637,38.9456624
"65054",2018219727,-92.2941307,38.9572609
"65055",2018219705,-92.3260179,38.9827759
"65056",2018219668,-92.3713058,38.9538853
"65057",2018219296,-92.3991223,38.9529499
"65058",2018219340,-92.3231206,38.934639
"65059",2018218944,-92.3247031,38.9640831
"65060",2018219258,-92.3999431,38.9223946
"65061",2018219238,-92.4005468,38.9224242
"65062",2018219750,-92.3157689,38.9506851
"65063",2018219749,-92.3236411,38.9639689
"65064",2018219509,-92.3171261,38.9211372
"65065",2018219444,-92.3171135,38.9201839
"65066",2018219741,-92.3207329,38.9513965
"65067",2018219219,-92.3199645,38.9511729
"65068",2018219232,-92.3817487,38.9108706
"65069",2018219754,-92.3275071,38.9640753
"65070",2018219706,-92.3100023,38.9625957
"65071",2018219694,-92.2867917,38.9435138
"65072",2018219174,-92.3576208,38.9525804
"65073",2018219699,-92.3667354,38.9396442
"65074",2018219317,-92.3995693,38.9344541
"65075",2018219622,-92.307365,38.9681497
"65076",2018219245,-92.3999764,38.9240162
"65077",2018219223,-92.3728295,38.9467217
"65078",2018219236,-92.3728295,38.9467217
"65079",2018219468,-92.3133716,38.9133717
"65080",2018219076,-92.3173764,38.9929669
"65081",2018219183,-92.3044216,38.8985993
"65082",2018219702,-92.2934551,38.9492411
"65083",2018219212,-92.3808748,38.9478804
"65084",2018219039,-92.3079804,38.9675155
"65085",2018219169,-92.3305456,38.9098232
"65086",2018219220,-92.3999431,38.9223946
"65087",2018219692,-92.2930145,38.9603828
"65088",2018219722,-92.3351827,38.9705093
"65089",2018219524,-92.3171135,38.9201839
"65090",2018219700,-92.3157689,38.9506851
"65091",2018219240,-92.3755613,38.885402
"65092",2018219310,-92.399637,38.9314557
"65093",2018219276,-92.315575,38.9329928
"65094",2018219202,-92.4000163,38.922979
"65095",2018219283,-92.3999764,38.9240162
"65096",2018219200,-92.3995693,38.9344541
"65097",2018219673,-92.3012635,38.9652805
"65098",2018219485,-92.3171135,38.9201839
"65099",2018219211,-92.3728295,38.9467217
"65100",2018218908,-92.3184845,38.9510217
"65101",2018219473,-92.3228594,38.9321971
"65102",2018219891,-92.3338138,38.9664363
"65103",2018219885,-92.3307478,38.9516023
"65104",2018220209,-92.4000065,38.9186384
"65105",2018219860,-92.2934551,38.9492411
"65106",2018219807,-92.3217324,38.9524966
"65107",2018220243,-92.3992173,38.9494346
"65108",2018219793,-92.3247031,38.9640831
"65109",2018219797,-92.3218363,38.9640047
"65110",2018220602,-92.3296098,38.9545707
"65111",2018220258,-92.3992173,38.9494346
"65112",2018220293,-92.353766,38.913139
"65113",2018219838,-92.3213236,38.9588858
"65114",2018219904,-92.2937271,38.9548298
"65115",2018220198,-92.3995693,38.9344541
"65116",2018220737,-92.3240496,38.966616
"65117",2018220281,-92.3925982,38.9338731
"65118",2018220577,-92.307365,38.9681497
"65119",2018219788,-92.3247031,38.9640831
"65120",2018220230,-92.401016,38.9473182
"65121",2018219815,-92.3170539,38.9506904
"65122",2018219811,-92.3040056,38.9099865
"65123",2018219870,-92.323378,38.9643944
"65124",2018220309,-92.3574844,38.9089155
"65125",2018219791,-92.3247031,38.9640831
"65126",2018219883,-92.2867917,38.9435138
"65127",2018219895,-92.281245,38.9639393
"65128",2018219900,-92.2898968,38.9632552
"65129",2018220176,-92.4000163,38.922979
"65130",2018220163,-92.4000163,38.922979
"65131",2018220422,-92.3713058,38.9538853
"65132",2018219779,-92.3728295,38.9467217
"65133",2018220292,-92.3114932,38.9320981
"65134",2018221154,-92.3808748,38.9478804
"65135",2018220824,-92.3308779,38.9485568
"65136",2018221726,-92.3072905,38.9928792
"65137",2018221762,-92.3231206,38.934639
"65138",2018221764,-92.309177,38.9133076
"65139",2018221206,-92.2884465,38.963092
"65140",2018220825,-92.3219007,38.9577757
"65141",2018221704,-92.324377,38.9877713
"65142",2018221126,-92.3171135,38.9201839
"65143",2018221200,-92.3158498,38.9701572
"65144",2018221593,-92.3100023,38.9625957
"65145",2018221731,-92.3000201,38.9131344
"65146",2018221788,-92.3170539,38.9506904
"65147",2018221120,-92.3728295,38.9467217
"65148",2018221712,-92.3338138,38.9664363
"65149",2018221528,-92.2832072,38.9607445
"65150",2018221563,-92.2867917,38.9435138
"65151",2018221606,-92.3341347,38.9537087
"65152",2018221245,-92.3171135,38.9201839
"65153",2018221783,-92.2990962,38.9478013
"65154",2018221738,-92.3227873,38.9536721
"65155",2018221671,-92.3225667,38.9592911
"65156",2018221581,-92.3064887,38.9683484
"65157",2018221319,-92.2956962,38.9548881
"65158",2018221745,-92.3018381,38.9168046
"65159",2018221690,-92.281245,38.9639393
"65160",2018221680,-92.3351958,38.8996035
"65161",2018221777,-92.3121376,38.9523332
"65162",2018221710,-92.3210645,38.9570391
"65163",2018221552,-92.353766,38.913139
"65164",2018221761,-92.3437067,38.9512968
"65165",2018221751,-92.3092855,38.9716983
"65166",2018221638,-92.3341347,38.9537087
"65167",2018221744,-92.3236411,38.9639689
"65168",2018221679,-92.3092855,38.9716983
"65169",2018221753,-92.3810551,38.9377217
"65170",2018221587,-92.318309,38.9639566
"65171",2018221694,-92.2958153,38.9484681
"65172",2018221692,-92.3317008,38.956873
"65173",2018221565,-92.3447585,38.9075047
"65174",2018221599,-92.2987702,38.9642061
"65175",2018220844,-92.327888,38.9712289
"65176",2018221570,-92.3219518,38.9464062
"65177",2018221636,-92.3236411,38.9639689
"65178",2018220834,-92.2867917,38.9435138
"65179",2018221618,-92.2867917,38.9435138
"65180",2018221647,-93.9765865,39.0086761
"65181",2018221129,-92.3808748,38.9478804
"65182",2018221724,-92.3114932,38.9320981
"65183",2018221685,-92.2567718,38.9632573
"65184",2018221691,-92.3188873,39.0058036
"65185",2018221759,-92.2867917,38.9435138
"65186",2018221727,-92.3343846,38.9163208
"65187",2018221281,-92.3196493,38.9116264
"65188",2018221601,-92.2916706,38.9815164
"65189",2018221262,-92.3171261,38.9211372
"65190",2018221701,-92.2958153,38.9484681
"65191",2018221687,-92.3257844,38.9709868
"65192",2018221703,-92.3283217,38.9636805
"65193",2018221769,-92.2990962,38.9478013
"65194",2018220822,-92.315262,38.9642802
"65195",2018221763,-92.3022643,38.9754242
"65196",2018221689,-92.3257253,38.9863446
"65197",2018221748,-92.3247031,38.9640831
"65198",2018221495,-93.9772815,39.0086916
"65199",2018221652,-92.2819695,38.9936337
"65200",2018222259,-92.3714304,38.9575623
"65201",2018222539,-93.9761974,39.0086679
"65202",2018222450,-92.3045362,38.9591235
"65203",2018222375,-92.3024835,38.9731372
"65204",2018222108,-92.3338138,38.9664363
"65205",2018222612,-92.3423864,38.9611443
"65206",2018222342,-92.3079804,38.9675155
"65207",2018222548,-92.3479756,38.9655276
"65208",2018222275,-92.3999764,38.9240162
"65209",2018222363,-92.3415134,38.935486
"65210",2018222253,-92.3024835,38.9731372
"65211",2018221954,-92.3809162,38.9455692
"65212",2018222295,-92.3386034,38.9651429
"65213",2018222563,-92.3025312,38.9828135
"65214",2018222266,-92.2916706,38.9815164
"65215",2018222609,-92.2867917,38.9435138
"65216",2018222593,-92.312275,38.9626395
"65217",2018222103,-92.36987,38.9655305
"65218",2018222188,-92.3020995,38.9725902
"65219",2018222322,-92.3024835,38.9731372
"65220",2018222304,-92.3211921,38.9639899
"65221",2018222621,-92.3219803,38.947626
"65222",2018221874,-92.3328086,38.9689878
"65223",2018222576,-92.3219803,38.947626
"65224",2018222387,-92.3024835,38.9731372
"65225",2018222113,-92.4000163,38.922979
"65226",2018221853,-92.3755613,38.885402
"65227",2018222475,-92.3072973,38.9676398
"65228",2018221936,-92.3257844,38.9709868
"65229",2018221793,-92.3211921,38.9639899
"65230",2018222350,-92.277505,38.9997491
"65231",2018222263,-92.2916706,38.9815164
"65232",2018222632,-92.2958254,38.9612688
"65233",2018222333,-92.4000163,38.922979
"65234",2018222353,-92.3341659,38.9574044
"65235",2018222282,-92.307365,38.9681497
"65236",2018221802,-92.3350072,38.9614002
"65237",2018221842,-92.3336957,38.9702218
"65238",2018222286,-92.4000163,38.922979
"65239",2018222110,-92.3437711,38.9657831
"65240",2018222323,-92.4000163,38.922979
"65241",2018222545,-92.3024878,38.9854912
"65242",2018222614,-92.3121816,38.9498319
"65243",2018222075,-92.350844,38.9573955
"65244",2018222318,-92.3265519,38.974631
"65245",2018222328,-92.3999764,38.9240162
"65246",2018222474,-92.3211921,38.9639899
"65247",2018222361,-92.3219803,38.947626
"65248",2018222565,-92.3527531,38.9594299
"65249",2018222309,-92.4000163,38.922979
"65250",2018222346,-92.4000163,38.922979
"65251",2018221800,-92.3218363,38.9640047
"65252",2018222312,-92.3024835,38.9731372
"65253",2018222117,-92.3264128,38.9770513
"65254",2018222281,-92.3999431,38.9223946
"65255",2018222298,-92.4000163,38.922979
"65256",2018222277,-92.3109462,38.9647739
"65257",2018222102,-92.4000163,38.922979
"65258",2018222107,-92.4000163,38.922979
"65259",2018223123,-92.3728295,38.9467217
"65260",2018222963,-92.3728295,38.9467217
"65261",2018222977,-92.3601168,38.937614
"65262",2018222661,-92.3217324,38.9524966
"65263",2018222655,-92.319881,38.9478706
"65264",2018223484,-92.334148,38.9583236
"65265",2018223490,-92.3293351,38.9641295
"65266",2018223006,-92.3364861,38.959744
"65267",2018223453,-92.3257253,38.9863446
"65268",2018223197,-92.3420315,38.9621122
"65269",2018222947,-92.3338673,38.9645939
"65270",2018222954,-92.3728295,38.9467217
"65271",2018222697,-92.3344233,38.9460158
"65272",2018223466,-92.3219803,38.947626
"65273",2018223491,-92.3104383,38.9493533
"65274",2018222653,-92.2908013,38.9632986
"65275",2018222966,-92.3728295,38.9467217
"65276",2018223223,-92.3867608,38.9403763
"65277",2018222666,-92.3010245,38.9636743
"65278",2018223152,-92.3471802,38.9515734
"65279",2018223496,-92.3338673,38.9645939
"65280",2018223189,-92.3432684,38.9623663
"65281",2018223229,-92.3895682,38.9406309
"65282",2018222970,-92.3667354,38.9396442
"65283",2018222951,-92.3667354,38.9396442
"65284",2018223505,-92.3228383,38.9712365
"65285",2018222677,-92.3345012,38.9439951
"65286",2018222957,-92.3713058,38.9538853
"65287",2018224308,-92.3310536,38.9461266
"65288",2018223794,-93.9768923,39.0086825
"65289",2018224250,-92.3308466,38.9495369
"65290",2018224267,-92.3236036,38.9710966
"65291",2018223983,-92.3710979,38.9653782
"65292",2018224079,-92.3024835,38.9731372
"65293",2018224064,-92.307365,38.9681497
"65294",2018224067,-92.3024835,38.9731372
"65295",2018223555,-92.3343846,38.9163208
"65296",2018224023,-92.307365,38.9681497
"65297",2018224239,-92.3341966,38.9495732
"65298",2018223817,-92.3223604,39.0028502
"65299",2018223849,-92.2968254,38.9473088
"65300",2018224247,-92.3319618,38.9485728
"65301",2018223909,-92.353649,38.9099297
"65302",2018224074,-92.3024835,38.9731372
"65303",2018224307,-92.3275339,38.9515315
"65304",2018223611,-92.2867917,38.9435138
"65305",2018223567,-92.3425054,38.9414013
"65306",2018224316,-92.3255202,38.9504759
"65307",2018224300,-92.3320774,38.9459717
"65308",2018223996,-92.3255815,38.9464266
"65309",2018223548,-92.3318309,38.9516197
"65310",2018224037,-92.3109462,38.9647739
"65311",2018224007,-92.307365,38.9681497
"65312",2018224264,-92.3311375,38.951888
"65313",2018224225,-92.3012128,38.9680588
"65314",2018224082,-92.3024835,38.9731372
"65315",2018224310,-92.2930145,38.9603828
"65316",2018223842,-92.2730687,38.9848884
"65317",2018223666,-92.3219473,38.951429
"65318",2018223610,-92.353766,38.913139
"65319",2018223916,-92.3190453,38.9127307
"65320",2018223893,-92.3999431,38.9223946
"65321",2018224010,-92.3999764,38.9240162
"65322",2018223925,-92.3405514,38.9582392
"65323",2018223608,-92.3338673,38.9645939
"65324",2018224306,-92.3598268,38.9090801
"65325",2018223992,-92.3357606,38.9098904
"65326",2018223914,-92.3999431,38.9223946
"65327",2018224125,-92.3114932,38.9320981
"65328",2018224298,-92.3345012,38.9439951
"65329",2018223845,-92.281245,38.9639393
"65330",2018224581,-92.3469929,38.8950456
"65331",2018224507,-93.9770869,39.008687
"65332",2018224552,-92.3339425,38.96215
"65333",2018224707,-92.3986754,38.9615786
"65334",2018224635,-92.3390884,38.9530728
"65335",2018224586,-92.3102622,38.963059
"65336",2018224648,-92.3796687,38.9351185
"65337",2018224823,-92.2863804,39.0009375
"65338",2018224680,-92.4003566,38.9629237
"65339",2018224368,-92.3227486,38.9470452
"65340",2018224658,-92.3020995,38.9725902
"65341",2018224679,-92.3415134,38.935486
"65342",2018224374,-92.307365,38.9681497
"65343",2018224760,-92.250001,38.9636617
"65344",2018224692,-92.3986754,38.9615786
"65345",2018224942,-92.3210645,38.9570391
"65346",2018224665,-92.3437752,38.9653266
"65347",2018224385,-92.369068,38.957292
"65348",2018224672,-92.3986754,38.9615786
"65349",2018224571,-92.3341999,38.9378278
"65350",2018224703,-92.3986754,38.9615786
"65351",2018224853,-92.3341999,38.9378278
"65352",2018224561,-92.3661992,38.9314755
"65353",2018225700,-92.3384523,38.9702308
"65354",2018225751,-92.3157689,38.9506851
"65355",2018225761,-92.3087637,38.9484087
"65356",2018225657,-92.2867917,38.9435138
"65357",2018225790,-92.3171471,38.9478606
"65358",2018225769,-92.3714304,38.9575623
"65359",2018225725,-92.2961405,38.9466628
"65360",2018225432,-92.3808748,38.9478804
"65361",2018225370,-92.3728295,38.9467217
"65362",2018225377,-92.3808748,38.9478804
"65363",2018225729,-92.3045362,38.9591235
"65364",2018225801,-92.3170539,38.9506904
"65365",2018225655,-92.3208194,38.9116575
"65366",2018225813,-92.3307279,38.953635
"65367",2018225748,-92.3014755,38.9854011
"65368",2018225394,-92.3808748,38.9478804
"65369",2018225823,-92.32169,38.9536641
"65370",2018225387,-92.3728295,38.9467217
"65371",2018225806,-92.3134414,38.9500219
"65372",2018225401,-92.3809162,38.9455692
"65373",2018225446,-92.3728295,38.9467217
"65374",2018225757,-92.334129,38.9516447
"65375",2018225297,-92.3808748,38.9478804
"65376",2018225727,-92.2961405,38.9466628
"65377",2018225323,-92.3728295,38.9467217
"65378",2018225328,-92.3236372,38.9514743
"65379",2018225412,-92.3808748,38.9478804
"65380",2018225365,-92.381872,38.9445081
"65381",2018225304,-92.3728295,38.9467217
"65382",2018225535,-92.2983422,38.9315916
"65383",2018225687,-92.3341999,38.9378278
"65384",2018225374,-92.3809162,38.9455692
"65385",2018226250,-92.3696553,38.9322208
"65386",2018226334,-92.3746097,38.9468287
"65387",2018226578,-92.39808,38.9493506
"65388",2018226373,-92.3761182,38.9466089
"65389",2018226136,-92.3808658,38.9489195
"65390",2018226342,-92.3784781,38.9465251
"65391",2018226585,-92.3355483,38.9651037
"65392",2018226365,-92.3761182,38.9466089
"65393",2018226078,-92.3631285,38.9269775
"65394",2018226645,-92.3087637,38.9484087
"65395",2018226633,-92.3388894,38.9539354
"65396",2018226203,-92.3343295,38.9510032
"65397",2018226632,-92.3318309,38.9516197
"65398",2018226352,-92.3761182,38.9466089
"65399",2018226266,-92.3761182,38.9466089
"65400",2018226120,-92.2987702,38.9642061
"65401",2018226360,-92.3761182,38.9466089
"65402",2018226303,-92.3761182,38.9466089
"65403",2018226652,-92.3296445,38.9525946
"65404",2018226276,-92.3728295,38.9467217
"65405",2018226271,-92.3761182,38.9466089
"65406",2018226610,-92.3364861,38.959744
"65407",2018226114,-92.3728295,38.9467217
"65408",2018226072,-92.3654412,38.9226499
"65409",2018226550,-92.2645688,38.9852199
"65410",2018226635,-92.3184906,38.9566447
"65411",2018226517,-92.3231206,38.934639
"65412",2018226100,-92.3692001,38.9306798
"65413",2018226093,-92.3637439,38.9304997
"65414",2018226121,-92.2987702,38.9642061
"65415",2018226129,-92.3808748,38.9478804
"65416",2018226313,-92.3761182,38.9466089
"65417",2018226616,-92.3341659,38.9574044
"65418",2018226239,-92.3630872,38.9271161
"65419",2018226291,-92.3784781,38.9465251
"65420",2018226220,-92.3650119,38.9262177
"65421",2018226084,-92.3631594,38.9268715
"65422",2018226541,-92.3217324,38.9524966
"65423",2018226214,-92.362931,38.9221891
"65424",2018226059,-92.3629807,38.9274465
"65425",2018227534,-92.3368853,38.8953235
"65426",2018227124,-92.2728695,38.9637196
"65427",2018226921,-92.323857,38.9132669
"65428",2018226703,-92.290009,38.964203
"65429",2018227074,-92.3263699,38.9545013
"65430",2018227328,-92.3248774,38.9564208
"65431",2018227577,-92.2972821,38.9855195
"65432",2018227219,-92.3784781,38.9465251
"65433",2018227580,-92.3220883,38.9421674
"65434",2018226711,-92.3211921,38.9639899
"65435",2018227108,-92.3219473,38.951429
"65436",2018227530,-92.3320774,38.9010133
"65437",2018227319,-92.4004524,38.9059813
"65438",2018227541,-92.2983422,38.9315916
"65439",2018227242,-92.3711225,38.9703429
"65440",2018227575,-92.3528792,38.9650489
"65441",2018227205,-92.3728295,38.9467217
"65442",2018227263,-92.3728295,38.9467217
"65443",2018227104,-92.2847883,38.9639508
"65444",2018227578,-92.2867917,38.9435138
"65445",2018227085,-92.3038513,38.971191
"65446",2018226852,-92.3107122,38.9929127
"65447",2018226919,-92.3210249,39.0058632
"65448",2018227555,-92.3225356,38.9566937
"65449",2018227139,-92.3239726,38.9656397
"65450",2018227442,-92.3257844,38.9709868
"65451",2018227376,-92.2987702,38.9642061
"65452",2018227188,-92.3651357,38.9241671
"65453",2018226943,-92.3114653,38.9781841
"65454",2018226980,-92.3207116,38.9851589
"65455",2018226687,-92.3331921,38.9704936
"65456",2018227177,-92.3728295,38.9467217
"65457",2018227171,-92.327343,38.9624559
"65458",2018227137,-92.2406171,38.9616651
"65459",2018227072,-92.3984503,38.9340637
"65460",2018227512,-92.3092995,38.9646669
"65461",2018227087,-92.3242614,38.966184
"65462",2018226683,-92.3336546,38.971936
"65463",2018227419,-92.3023789,38.9775861
"65464",2018226983,-92.2954781,38.978912
"65465",2018227588,-92.3317008,38.956873
"65466",2018227125,-92.3495292,38.9656462
"65467",2018227273,-92.3761182,38.9466089
"65468",2018227231,-92.3761182,38.9466089
"65469",2018227349,-93.9769479,39.0086837
"65470",2018227532,-92.335343,38.964468
"65471",2018226674,-92.3336546,38.971936
"65472",2018227189,-92.3784781,38.9465251
"65473",2018227212,-92.3761182,38.9466089
"65474",2018228555,-92.3179591,38.9711919
"65475",2018227921,-92.3262682,38.9565619
"65476",2018227593,-92.3215177,38.9754991
"65477",2018227802,-92.3363768,38.9649425
"65478",2018228512,-92.334129,38.9516447
"65479",2018228519,-92.3773914,38.982417
"65480",2018228507,-92.3982188,38.9130324
"65481",2018228472,-92.3242807,38.9649002
"65482",2018228216,-92.3207371,38.9635038
"65483",2018228103,-92.4000163,38.922979
"65484",2018227647,-92.3402841,38.8967884
"65485",2018228513,-92.3723715,38.9101535
"65486",2018228213,-92.3387964,38.9580282
"65487",2018228509,-92.3092855,38.9716983
"65488",2018227778,-92.3437711,38.9657831
"65489",2018228124,-92.3806293,38.943394
"65490",2018228035,-92.3237037,38.993099
"65491",2018228492,-92.2867917,38.9435138
"65492",2018228252,-92.3578219,38.9175119
"65493",2018228531,-92.3243577,38.9927607
"65494",2018227975,-92.280914,38.998913
"65495",2018228085,-92.4000163,38.922979
"65496",2018228540,-92.324832,38.9887793
"65497",2018227659,-92.3294038,38.9086673
"65498",2018228489,-92.3338665,38.9396973
"65499",2018228525,-92.328046,38.9557901
"65500",2018228178,-92.3806293,38.943394
"65501",2018228033,-92.4000163,38.922979
"65502",2018227819,-92.2903202,38.9632876
"65503",2018228208,-92.3806293,38.943394
"65504",2018228382,-92.2941307,38.9572609
"65505",2018228329,-92.3835873,38.9400621
"65506",2018227628,-92.3384082,38.9087763
"65507",2018228005,-92.334148,38.9583236
"65508",2018228410,-92.3289802,38.9637476
"65509",2018228160,-92.3806293,38.943394
"65510",2018227952,-92.2934551,38.9492411
"65511",2018228007,-92.3999431,38.9223946
"65512",2018227978,-92.4000163,38.922979
"65513",2018228167,-92.3809761,38.9424497
"65514",2018228235,-92.3810231,38.9398852
"65515",2018227653,-92.3694879,38.9017217
"65516",2018228516,-92.3121376,38.9523332
"65517",2018228151,-92.3806293,38.943394
"65518",2018228064,-92.3257844,38.9709868
"65519",2018228522,-92.2867917,38.9435138
"65520",2018228040,-92.296888,38.9783512
"65521",2018228015,-92.4000163,38.922979
"65522",2018227906,-92.3809761,38.9424468
"65523",2018228315,-92.3820519,38.939877
"65524",2018228158,-92.3336957,38.9702218
"65525",2018227986,-92.3999431,38.9223946
"65526",2018228346,-92.3341999,38.9378278
"65527",2018228045,-92.3999764,38.9240162
"65528",2018228203,-92.3473694,38.9154711
"65529",2018227620,-92.3331848,38.9099949
"65530",2018228066,-92.2934551,38.9492411
"65531",2018227996,-92.4000163,38.922979
"65532",2018228350,-92.3351307,38.9834732
"65533",2018227995,-92.4000163,38.922979
"65534",2018227905,-92.3437711,38.9657831
"65535",2018227689,-92.3247031,38.9640831
"65536",2018228188,-92.3809162,38.9455692
"65537",2018228096,-92.4000163,38.922979
"65538",2018228013,-92.3425421,38.9652698
"65539",2018228076,-92.4000163,38.922979
"65540",2018228133,-92.3806293,38.943394
"65541",2018228137,-92.312275,38.9626395
"65542",2018228143,-92.3806293,38.943394
"65543",2018227698,-92.3411549,38.965216
"65544",2018228614,-92.3247031,38.9640831
"65545",2018229085,-92.3999431,38.9223946
"65546",2018229403,-92.2931141,38.9883779
"65547",2018229109,-92.3755613,38.885402
"65548",2018228620,-92.3211921,38.9639899
"65549",2018229418,-92.3217324,38.9524966
"65550",2018229150,-92.3565317,38.9159303
"65551",2018228582,-92.2867917,38.9435138
"65552",2018229342,-92.3257253,38.9863446
"65553",2018229455,-92.3341243,38.9526781
"65554",2018228603,-92.3296657,38.9515733
"65555",2018229131,-92.3565317,38.9159303
"65556",2018229434,-92.2567718,38.9632573
"65557",2018229067,-92.3094535,38.9628712
"65558",2018229436,-92.3217324,38.9524966
"65559",2018228654,-92.3328086,38.9689878
"65560",2018229332,-92.258129,38.9627262
"65561",2018229104,-92.3755613,38.885402
"65562",2018229169,-92.3203905,38.9703145
"65563",2018229071,-92.3807596,38.9547822
"65564",2018228578,-92.3173764,38.9929669
"65565",2018228610,-92.2867917,38.9435138
"65566",2018228637,-92.3423016,38.9513892
"65567",2018229398,-92.3056841,38.9992217
"65568",2018228864,-92.3168958,38.9594281
"65569",2018228631,-92.3219473,38.951429
"65570",2018228682,-92.3257253,38.9863446
"65571",2018228594,-92.3423265,38.9544149
"65572",2018229138,-92.3565317,38.9159303
"65573",2018229117,-92.3755613,38.885402
"65574",2018229344,-92.309164,38.949112
"65575",2018229000,-92.3271311,38.9707918
"65576",2018228600,-92.2696491,38.9636272
"65577",2018228588,-92.3086602,38.9435439
"65578",2018230348,-92.305272,38.9665275
"65579",2018230328,-92.265092,38.972746
"65580",2018230254,-92.3221578,38.9562901
"65581",2018230439,-92.3323523,38.9415174
"65582",2018229574,-92.330576,38.9393284
"65583",2018229533,-92.3157689,38.9506851
"65584",2018229774,-92.3387964,38.9580282
"65585",2018230347,-92.3250583,38.9525544
"65586",2018229820,-92.3273237,38.9718064
"65587",2018229727,-92.3710979,38.9653782
"65588",2018230429,-92.3264244,38.9525931
"65589",2018229543,-92.2867917,38.9435138
"65590",2018230300,-92.2867917,38.9435138
"65591",2018230366,-92.2867917,38.9435138
"65592",2018230095,-92.3315945,38.9394434
"65593",2018230298,-92.3317008,38.956873
"65594",2018230243,-92.3217324,38.9524966
"65595",2018229563,-92.309177,38.9133076
"65596",2018230289,-92.3219473,38.951429
"65597",2018230419,-92.3218363,38.9640047
"65598",2018230115,-92.3045362,38.9591235
"65599",2018230237,-92.3207472,38.956865
"65600",2018230418,-92.3024878,38.9854912
"65601",2018230199,-92.3364777,38.9612693
"65602",2018229512,-92.3275339,38.9515315
"65603",2018229590,-92.2867917,38.9435138
"65604",2018230324,-92.2898222,38.9788382
"65605",2018230467,-92.3264244,38.9525931
"65606",2018230399,-92.3018493,38.973308
"65607",2018230358,-92.3207329,38.9513965
"65608",2018229556,-92.326801,38.9350735
"65609",2018229589,-92.323496,38.9750516
"65610",2018230250,-92.2867917,38.9435138
"65611",2018230244,-92.2934129,38.9844309
"65612",2018230369,-92.2867917,38.9435138
"65613",2018230373,-92.3334944,38.9425726
"65614",2018230221,-92.259444,38.9732937
"65615",2018230211,-92.3359093,38.9576399
"65616",2018230294,-92.3775071,38.9687933
"65617",2018230269,-92.3347087,38.9184811
"65618",2018230338,-92.3048843,38.9680904
"65619",2018229594,-92.2867917,38.9435138
"65620",2018229671,-92.3341243,38.9526781
"65621",2018230412,-92.2963322,38.9855268
"65622",2018230691,-92.3054331,38.9698191
"65623",2018231185,-92.3219382,38.9490332
"65624",2018231163,-92.3248174,38.9600607
"65625",2018231228,-92.3170539,38.9506904
"65626",2018231190,-92.3157689,38.9506851
"65627",2018230765,-92.3349122,38.9102868
"65628",2018231207,-92.2867917,38.9435138
"65629",2018231165,-92.2995971,38.9487215
"65630",2018231211,-92.3095259,38.9488547
"65631",2018231191,-92.2911957,38.9462868
